game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:09:02,0:02:58,0:00:00,127,LAL,substitution,,,,,Cam Reddish,Gabe Vincent,,,,Gabe Vincent,,,,,,sub,,,,,,SUB: Reddish FOR Vincent
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:08:47,0:03:13,0:00:15,128,DEN,shot,,,,,,,,,,Zeke Nnaji,0,,,missed,,driving layup,4,26,26,27.6,86.4,MISS Nnaji 4' Driving Layup
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,24,42,0:08:45,0:03:15,0:00:02,129,LAL,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,26,42,0:08:40,0:03:20,0:00:05,130,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,layup,3,7,25,24.3,7.5,James 3' Running Finger Roll Layup (8 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Peyton Watson,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,26,42,0:08:38,0:03:22,0:00:02,131,DEN,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,NUGGETS Timeout: Regular (Full 2 Short 0)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Zeke Nnaji,2,26,42,0:08:38,0:03:22,0:00:00,132,DEN,substitution,,,,,Nikola Jokic,Peyton Watson,,,,Peyton Watson,,,,,,sub,,,,,,SUB: Jokic FOR Watson
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Jamal Murray,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,26,42,0:08:38,0:03:22,0:00:00,133,DEN,substitution,,,,,Reggie Jackson,Zeke Nnaji,,,,Zeke Nnaji,,,,,,sub,,,,,,SUB: Jackson FOR Nnaji
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,26,42,0:08:38,0:03:22,0:00:00,134,DEN,substitution,,,,,Aaron Gordon,Jamal Murray,,,,Jamal Murray,,,,,,sub,,,,,,SUB: Gordon FOR Murray
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,26,42,0:08:19,0:03:41,0:00:19,135,DEN,turnover,,,,,,,,,,Reggie Jackson,,,bad pass,,,bad pass,,,,,,Jackson Out of Bounds - Bad Pass Turnover Turnover (P2.T5)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,29,42,0:08:10,0:03:50,0:00:09,136,LAL,shot,D'Angelo Russell,,,,,,,,,Cam Reddish,3,,,made,,3pt jump shot,25,-170,188,42.0,23.8,Reddish 25' 3PT Jump Shot (3 PTS) (Russell 3 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,29,44,0:07:54,0:04:06,0:00:16,137,DEN,shot,,,,,,,,,,Nikola Jokic,2,,,made,,layup,3,-22,18,22.8,87.2,Jokic 3' Layup (12 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:44,0:04:16,0:00:10,138,LAL,shot,D'Angelo Russell,,,,,,,,,Anthony Davis,3,,,made,,3pt jump shot,26,48,256,20.2,30.6,Davis 26' 3PT Jump Shot (9 PTS) (Russell 4 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:25,0:04:35,0:00:19,139,DEN,shot,,,,,,,,,,Reggie Jackson,0,,,missed,,3pt jump shot,27,87,257,33.7,63.3,MISS Jackson 27' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:22,0:04:38,0:00:03,140,LAL,rebound,,,,,,,,,,D'Angelo Russell,,,,,,rebound defensive,,,,,,Russell REBOUND (Off:0 Def:2)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:12,0:04:48,0:00:10,141,LAL,shot,,,,,,,,,,Christian Wood,0,,,missed,,3pt jump shot,25,15,246,23.5,29.6,MISS Wood 25' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:08,0:04:52,0:00:04,142,DEN,rebound,,,,,,,,,,Reggie Jackson,,,,,,rebound defensive,,,,,,Jackson REBOUND (Off:0 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:05,0:04:55,0:00:03,143,LAL,foul,,,,,,,,Christian Braun,,Christian Wood,,,s.foul,,,shooting,,,,,,Wood S.FOUL (P1.PN) (S.Twardoski)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:05,0:04:55,0:00:00,144,DEN,free throw,,,,,,,1,,2,Christian Braun,0,,,missed,,free throw 1/2,,,,,,MISS Braun Free Throw 1 of 2
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:05,0:04:55,0:00:00,145,DEN,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,NUGGETS Rebound
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,44,0:07:05,0:04:55,0:00:00,146,LAL,substitution,,,,,Austin Reaves,D'Angelo Russell,,,,D'Angelo Russell,,,,,,sub,,,,,,SUB: Reaves FOR Russell
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,D'Angelo Russell,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,32,45,0:07:05,0:04:55,0:00:00,147,DEN,free throw,,,,,,,2,,2,Christian Braun,1,,,made,,free throw 2/2,,,,,,Braun Free Throw 2 of 2 (1 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,34,45,0:06:50,0:05:10,0:00:15,148,LAL,shot,,,,,,,,,,Anthony Davis,2,,,made,,jump shot,5,-50,11,30.0,6.1,Davis 5' Turnaround Jump Shot (11 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:35,0:05:25,0:00:15,149,DEN,shot,,,,,,,,,,Nikola Jokic,2,,,made,,hook shot,4,4,42,25.4,84.8,Jokic 4' Hook Shot (14 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:35,0:05:25,0:00:00,150,LAL,foul,,,,,,,,Nikola Jokic,,Anthony Davis,,,s.foul,,,shooting,,,,,,Davis S.FOUL (P2.PN) (J.Williams)
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:35,0:05:25,0:00:00,151,DEN,substitution,,,,,Michael Porter Jr.,Christian Braun,,,,Christian Braun,,,,,,sub,,,,,,SUB: Porter Jr. FOR Braun
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:35,0:05:25,0:00:00,152,LAL,substitution,,,,,Taurean Prince,LeBron James,,,,LeBron James,,,,,,sub,,,,,,SUB: Prince FOR James
22300061,NBA 2023-2024 Regular Season,2023-10-24,LeBron James,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Christian Braun,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:35,0:05:25,0:00:00,153,DEN,free throw,,,,,,,1,,1,Nikola Jokic,0,,,missed,,free throw 1/1,,,,,,MISS Jokic Free Throw 1 of 1
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:32,0:05:28,0:00:03,154,LAL,rebound,,,,,,,,,,Christian Wood,,,,,,rebound defensive,,,,,,Wood REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:14,0:05:46,0:00:18,155,LAL,shot,,,,,,,,,,Anthony Davis,0,,,missed,,jump shot,15,-140,46,39.0,9.600000000000001,MISS Davis 15' Step Back Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:10,0:05:50,0:00:04,156,DEN,rebound,,,,,,,,,,Nikola Jokic,,,,,,rebound defensive,,,,,,Jokic REBOUND (Off:2 Def:4)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,47,0:06:09,0:05:51,0:00:01,157,LAL,foul,,,,,,,,Kentavious Caldwell-Pope,,Cam Reddish,,,s.foul,,,shooting,,,,,,Reddish S.FOUL (P1.PN) (K.Cutler)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,48,0:06:09,0:05:51,0:00:00,158,DEN,free throw,,,,,,,1,,2,Kentavious Caldwell-Pope,1,,,made,,free throw 1/2,,,,,,Caldwell-Pope Free Throw 1 of 2 (6 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,34,49,0:06:09,0:05:51,0:00:00,159,DEN,free throw,,,,,,,2,,2,Kentavious Caldwell-Pope,1,,,made,,free throw 2/2,,,,,,Caldwell-Pope Free Throw 2 of 2 (7 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,36,49,0:05:56,0:06:04,0:00:13,160,LAL,shot,Anthony Davis,,,,,,,,,Taurean Prince,2,,,made,,layup,3,-5,29,25.5,7.9,Prince 3' Driving Finger Roll Layup (8 PTS) (Davis 1 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,36,52,0:05:43,0:06:17,0:00:13,161,DEN,shot,Aaron Gordon,,,,,,,,,Nikola Jokic,3,,,made,,3pt jump shot,26,-119,235,13.1,65.5,Jokic 26' 3PT Jump Shot (17 PTS) (Gordon 5 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,52,0:05:31,0:06:29,0:00:12,162,LAL,shot,,,,,,,,,,Austin Reaves,2,,,made,,jump shot,20,-39,194,28.9,24.400000000000002,Reaves 20' Pullup Jump Shot (4 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,54,0:05:13,0:06:47,0:00:18,163,DEN,shot,,,,,,,,,,Aaron Gordon,2,,,made,,layup,3,-22,16,22.8,87.4,Gordon 3' Layup (4 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,54,0:05:02,0:06:58,0:00:11,164,LAL,shot,,,,,,,,,,Austin Reaves,0,,,missed,,jump shot,20,94,171,15.6,22.1,MISS Reaves 20' Step Back Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,54,0:04:59,0:07:01,0:00:03,165,DEN,rebound,,,,,,,,,,Nikola Jokic,,,,,,rebound defensive,,,,,,Jokic REBOUND (Off:2 Def:5)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,54,0:04:46,0:07:14,0:00:13,166,DEN,shot,,,,Cam Reddish,,,,,,Aaron Gordon,0,,,missed,,layup,4,-29,21,22.1,86.9,MISS Gordon 4' Reverse Layup: Reddish BLOCK (1 BLK)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,38,54,0:04:44,0:07:16,0:00:02,167,LAL,rebound,,,,,,,,,,Austin Reaves,,,,,,rebound defensive,,,,,,Reaves REBOUND (Off:1 Def:2)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:40,0:07:20,0:00:04,168,LAL,shot,Austin Reaves,,,,,,,,,Christian Wood,2,,,made,,dunk,2,17,9,23.3,5.9,Wood 2' Running Dunk (4 PTS) (Reaves 1 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:19,0:07:41,0:00:21,169,DEN,shot,,,,,,,,,,Nikola Jokic,0,,,missed,,jump shot,9,66,57,31.6,83.3,MISS Jokic 9' Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:17,0:07:43,0:00:02,170,DEN,rebound,,,,,,,,,,Aaron Gordon,,,,,,rebound offensive,,,,,,Gordon REBOUND (Off:1 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:14,0:07:46,0:00:03,171,DEN,shot,,,,,,,,,,Reggie Jackson,0,,,missed,,3pt jump shot,22,224,10,47.400000000000006,88.0,MISS Jackson 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:10,0:07:50,0:00:04,172,LAL,rebound,,,,,,,,,,Austin Reaves,,,,,,rebound defensive,,,,,,Reaves REBOUND (Off:1 Def:3)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,40,54,0:04:06,0:07:54,0:00:04,173,DEN,foul,,,,,,,,Anthony Davis,,Nikola Jokic,,,s.foul,,,shooting,,,,,,Jokic S.FOUL (P2.T1) (K.Cutler)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,41,54,0:04:06,0:07:54,0:00:00,174,LAL,free throw,,,,,,,1,,2,Anthony Davis,1,,,made,,free throw 1/2,,,,,,Davis Free Throw 1 of 2 (12 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,41,54,0:04:06,0:07:54,0:00:00,175,DEN,substitution,,,,,Jamal Murray,Reggie Jackson,,,,Reggie Jackson,,,,,,sub,,,,,,SUB: Murray FOR Jackson
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,41,54,0:04:06,0:07:54,0:00:00,176,LAL,substitution,,,,,D'Angelo Russell,Cam Reddish,,,,Cam Reddish,,,,,,sub,,,,,,SUB: Russell FOR Reddish
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,41,54,0:04:06,0:07:54,0:00:00,177,LAL,substitution,,,,,Rui Hachimura,Christian Wood,,,,Christian Wood,,,,,,sub,,,,,,SUB: Hachimura FOR Wood
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Christian Wood,Anthony Davis,Austin Reaves,Cam Reddish,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Reggie Jackson,2,42,54,0:04:06,0:07:54,0:00:00,178,LAL,free throw,,,,,,,2,,2,Anthony Davis,1,,,made,,free throw 2/2,,,,,,Davis Free Throw 2 of 2 (13 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,42,54,0:03:53,0:08:07,0:00:13,179,DEN,shot,,,,,,,,,,Kentavious Caldwell-Pope,0,,,missed,,3pt jump shot,26,-170,199,8.0,69.1,MISS Caldwell-Pope 26' 3PT Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,42,54,0:03:52,0:08:08,0:00:01,180,DEN,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,NUGGETS Rebound
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,42,54,0:03:52,0:08:08,0:00:00,181,LAL,foul,,,,,,,,Nikola Jokic,,Rui Hachimura,,,l.b.foul,,,loose ball,,,,,,Hachimura L.B.FOUL (P1.PN) (K.Cutler)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,42,55,0:03:52,0:08:08,0:00:00,182,DEN,free throw,,,,,,,1,,2,Nikola Jokic,1,,,made,,free throw 1/2,,,,,,Jokic Free Throw 1 of 2 (18 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,42,56,0:03:52,0:08:08,0:00:00,183,DEN,free throw,,,,,,,2,,2,Nikola Jokic,1,,,made,,free throw 2/2,,,,,,Jokic Free Throw 2 of 2 (19 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,44,56,0:03:41,0:08:19,0:00:11,184,LAL,shot,Taurean Prince,,,,,,,,,Anthony Davis,2,,,made,,hook shot,6,2,56,24.8,10.600000000000001,Davis 6' Turnaround Hook Shot (15 PTS) (Prince 1 AST)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,44,56,0:03:22,0:08:38,0:00:19,185,DEN,shot,,,,,,,,,,Kentavious Caldwell-Pope,0,,,missed,,jump shot,14,21,139,27.1,75.1,MISS Caldwell-Pope 14' Pullup Jump Shot
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,44,56,0:03:22,0:08:38,0:00:00,186,LAL,rebound,,,,,,,,,,Anthony Davis,,,,,,rebound defensive,,,,,,Davis REBOUND (Off:0 Def:1)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,44,56,0:03:11,0:08:49,0:00:11,187,DEN,foul,,,,,,,,Austin Reaves,,Kentavious Caldwell-Pope,,,s.foul,,,shooting,,,,,,Caldwell-Pope S.FOUL (P1.T2) (J.Williams)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,45,56,0:03:11,0:08:49,0:00:00,188,LAL,free throw,,,,,,,1,,2,Austin Reaves,1,,,made,,free throw 1/2,,,,,,Reaves Free Throw 1 of 2 (5 PTS)
22300061,NBA 2023-2024 Regular Season,2023-10-24,Taurean Prince,Rui Hachimura,Anthony Davis,Austin Reaves,D'Angelo Russell,Nikola Jokic,Aaron Gordon,Michael Porter Jr.,Kentavious Caldwell-Pope,Jamal Murray,2,46,56,0:03:11,0:08:49,0:00:00,189,LAL,free throw,,,,,,,2,,2,Austin Reaves,1,,,made,,free throw 2/2,,,,,,Reaves Free Throw 2 of 2 (6 PTS)
